gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.75,"0.5111739635467529,0.548352062702179,1.7311303679434786e-07","0.5272697806358337,0.5402057766914368,-0.0069641792215406895","0.5425143241882324,0.5202040076255798,-0.011038323864340782","0.5569449067115784,0.5065387487411499,-0.014948984608054161","0.5692254900932312,0.5001509189605713,-0.018878189846873283","0.5268230438232422,0.47708824276924133,-0.0054950895719230175","0.5362777709960938,0.4503155052661896,-0.011860541999340057","0.5435640215873718,0.4330579340457916,-0.017412006855010986","0.5502684116363525,0.4185705780982971,-0.021054105833172798","0.5189842581748962,0.4691694974899292,-0.006380683742463589","0.5242413878440857,0.4343869388103485,-0.011421252973377705","0.5300352573394775,0.412333220243454,-0.015662413090467453","0.5354943871498108,0.3946884274482727,-0.01850089244544506","0.511232852935791,0.4681071639060974,-0.008352312259376049","0.5145304203033447,0.43369925022125244,-0.013488265685737133","0.5200232863426208,0.4125625491142273,-0.016861889511346817","0.5254631042480469,0.39587971568107605,-0.018740426748991013","0.5034345984458923,0.4735621511936188,-0.01107305008918047","0.5033349394798279,0.44656628370285034,-0.015253232792019844","0.5043239593505859,0.4272226393222809,-0.016705026850104332","0.5059155225753784,0.41106274724006653,-0.01736772619187832"
0.75,"0.518502950668335,0.543646514415741,1.7527017348584195e-07","0.5350080728530884,0.5352636575698853,-0.006176557391881943","0.5503356456756592,0.5162379741668701,-0.010244627483189106","0.5651280879974365,0.504190981388092,-0.01446713600307703","0.5773724913597107,0.49680739641189575,-0.018813539296388626","0.5334548950195312,0.46790993213653564,-0.004095999523997307","0.5435551404953003,0.4412117898464203,-0.01057471428066492","0.5510327816009521,0.4236825704574585,-0.01643158495426178","0.5579792261123657,0.409544974565506,-0.0203646682202816","0.5264808535575867,0.46103501319885254,-0.005859833676367998","0.5306669473648071,0.4246283173561096,-0.011200864799320698","0.5374608635902405,0.402271032333374,-0.015924355015158653","0.5445541143417358,0.38573676347732544,-0.01912860944867134","0.5196092128753662,0.4620317816734314,-0.008759087882936","0.5215035676956177,0.4254568815231323,-0.014670286327600479","0.5285141468048096,0.40454432368278503,-0.018598327413201332","0.5362148284912109,0.38932374119758606,-0.02076595090329647","0.5133137702941895,0.4696352183818817,-0.012325162068009377","0.512705385684967,0.44237175583839417,-0.017330961301922798","0.515250027179718,0.4230290651321411,-0.019242288544774055","0.5190879106521606,0.4080905318260193,-0.020213399082422256"
0.75,"0.5240399837493896,0.5393416285514832,1.6903440780424717e-07","0.5413568615913391,0.5310211777687073,-0.00406687892973423","0.5566021203994751,0.5118321776390076,-0.007106394041329622","0.5710737705230713,0.501541256904602,-0.010770054534077644","0.5831810832023621,0.4953897297382355,-0.014547793194651604","0.5399007201194763,0.46124228835105896,-0.000566983362659812","0.5507162809371948,0.4341314435005188,-0.0061989640817046165","0.559445321559906,0.417385458946228,-0.01159428246319294","0.5679688453674316,0.4056459963321686,-0.015292281284928322","0.5332822799682617,0.4561888575553894,-0.003438571235165","0.5367317199707031,0.4173290729522705,-0.007855034433305264","0.5441783666610718,0.3946654200553894,-0.012156672775745392","0.5524022579193115,0.3795618712902069,-0.015278197824954987","0.5270119309425354,0.4591885209083557,-0.007537215482443571","0.530613899230957,0.42051953077316284,-0.013112165965139866","0.5386746525764465,0.3983723521232605,-0.017201170325279236","0.5471499562263489,0.38219428062438965,-0.019710859283804893","0.5219650268554688,0.4678525924682617,-0.012132041156291962","0.5239776372909546,0.4419715106487274,-0.0176130011677742","0.5274749994277954,0.42276060581207275,-0.02010461688041687","0.5316699743270874,0.40662282705307007,-0.021606456488370895"
0.75,"0.5273657441139221,0.5361644625663757,1.5073698023115867e-07","0.5467797517776489,0.5278456807136536,-0.0008957843529060483","0.562604546546936,0.5099062919616699,-0.0032848059199750423","0.5769983530044556,0.5007263422012329,-0.00696086511015892","0.5896851420402527,0.49453607201576233,-0.011011553928256035","0.5466127395629883,0.45846545696258545,0.001592140644788742","0.5587511658668518,0.4318791627883911,-0.003371115308254957","0.5676271915435791,0.4155106842517853,-0.008205338381230831","0.57598876953125,0.4035482108592987,-0.01182265393435955","0.5407475829124451,0.4540558159351349,-0.0032439923379570246","0.5465753674507141,0.4145829975605011,-0.007305385544896126","0.5548334717750549,0.39148953557014465,-0.011474941857159138","0.5629265308380127,0.3761770725250244,-0.014800559729337692","0.5350477695465088,0.4578741192817688,-0.009085720404982567","0.5410848259925842,0.41781309247016907,-0.014428572729229927","0.5496096611022949,0.39498335123062134,-0.01875603385269642","0.5576252341270447,0.37769925594329834,-0.021909095346927643","0.5308840870857239,0.46729105710983276,-0.015125956386327744","0.5348742008209229,0.4425065517425537,-0.02122233621776104","0.5398206114768982,0.42348527908325195,-0.024531112983822823","0.5448755621910095,0.40663906931877136,-0.026861125603318214"
0.75,"0.5320860743522644,0.5348500609397888,1.4104796264291508e-07","0.5526662468910217,0.5257114171981812,0.0010834424756467342","0.568659782409668,0.5081399083137512,-9.830993803916499e-05","0.5827061533927917,0.4999467134475708,-0.0030238942708820105","0.5955658555030823,0.49475762248039246,-0.006303461734205484","0.5535914301872253,0.4564114809036255,0.00459845457226038","0.5656396746635437,0.4292886257171631,0.0005528268520720303","0.5745049715042114,0.4120071828365326,-0.0037724075373262167","0.5828676819801331,0.39952266216278076,-0.007097994908690453","0.5479841828346252,0.45243680477142334,-0.0014182374579831958","0.555404782295227,0.4132213592529297,-0.004822740331292152","0.5643370747566223,0.38876715302467346,-0.008976531215012074","0.5730266571044922,0.37199848890304565,-0.01231548935174942","0.5424268841743469,0.4559326171875,-0.008413521572947502","0.550182580947876,0.41713273525238037,-0.01325986348092556","0.5594137907028198,0.39382585883140564,-0.017799673601984978","0.5681349635124207,0.3758257031440735,-0.02119855210185051","0.5385293364524841,0.46530449390411377,-0.015504816547036171","0.5445932149887085,0.4397348463535309,-0.02118014544248581","0.5508021116256714,0.42159467935562134,-0.02433849312365055","0.5566840767860413,0.40599167346954346,-0.026643378660082817"
0.75,"0.5367266535758972,0.533858060836792,1.3675716559191642e-07","0.5585106611251831,0.5243639349937439,0.004011595621705055","0.5741971731185913,0.5074203610420227,0.004197630565613508","0.588227391242981,0.5002394914627075,0.0019774374086409807","0.6014102697372437,0.49510711431503296,-0.0005907033337280154","0.5596511960029602,0.4528789222240448,0.009504545480012894","0.5730270743370056,0.4270431101322174,0.008008725941181183","0.5821211338043213,0.41065722703933716,0.005335087887942791","0.5902560353279114,0.3985460698604584,0.002867521718144417","0.554302453994751,0.4484427273273468,0.0023877446074038744","0.5640695691108704,0.41221630573272705,0.0013731266371905804","0.5731918215751648,0.38916632533073425,-0.0012231036089360714","0.5817093253135681,0.3730616271495819,-0.00378853315487504","0.5492545962333679,0.4505775272846222,-0.0056668780744075775","0.559685230255127,0.4140821397304535,-0.00831260159611702","0.5695094466209412,0.39214134216308594,-0.011409042403101921","0.5782362818717957,0.3754539489746094,-0.01421953085809946","0.5461848378181458,0.4583900272846222,-0.013780573382973671","0.554817259311676,0.43237200379371643,-0.01768544502556324","0.5621644854545593,0.41417866945266724,-0.019941499456763268","0.5688714981079102,0.398998886346817,-0.021884893998503685"
0.75,"0.5407186150550842,0.5324790477752686,1.3493806250153284e-07","0.5639812350273132,0.5224199891090393,0.006636038888245821","0.5800125002861023,0.5072909593582153,0.007309875451028347","0.5939855575561523,0.5013566017150879,0.0047716968692839146","0.6073582172393799,0.49708160758018494,0.0015658140182495117","0.5664967894554138,0.4517347812652588,0.011946259066462517","0.5798308253288269,0.4261338412761688,0.010535646229982376","0.5893280506134033,0.4099372625350952,0.007742490619421005","0.5978274345397949,0.39840167760849,0.005089046899229288","0.5607919692993164,0.4480736553668976,0.002962925238534808","0.5718657374382019,0.41202130913734436,0.001957203960046172","0.5814244747161865,0.38844045996665955,-0.0010845382930710912","0.5899167060852051,0.37181758880615234,-0.004140378907322884","0.5555846691131592,0.4504571259021759,-0.006845715455710888","0.5671777725219727,0.4151947498321533,-0.00924658216536045","0.577163577079773,0.39337968826293945,-0.012673879973590374","0.5855672359466553,0.37694233655929565,-0.01600053533911705","0.5525726675987244,0.45830926299095154,-0.016588347032666206","0.5617038607597351,0.43373239040374756,-0.020425887778401375","0.5692995190620422,0.4162362217903137,-0.023014048114418983","0.5758442878723145,0.40189576148986816,-0.02541539818048477"
0.75,"0.5477344989776611,0.5334927439689636,1.2824854422888166e-07","0.5682406425476074,0.5247435569763184,0.0022036293521523476","0.5848695635795593,0.5087432861328125,0.000996358459815383","0.599158525466919,0.5023865103721619,-0.0021191046107560396","0.6122494339942932,0.4994252622127533,-0.005612061824649572","0.5730239748954773,0.4527389705181122,0.004234972409904003","0.5858666896820068,0.4252890348434448,0.00036372675094753504","0.5954989790916443,0.4092599153518677,-0.003679600777104497","0.6041750907897949,0.3976607024669647,-0.006764930672943592","0.5673730373382568,0.4491972327232361,-0.0019799969159066677","0.5782778859138489,0.41390514373779297,-0.005286157131195068","0.5883095264434814,0.3914463520050049,-0.009064128622412682","0.5971470475196838,0.3757331371307373,-0.012253303080797195","0.5619544386863708,0.4523402750492096,-0.008921617642045021","0.5732057094573975,0.4181058406829834,-0.012630876153707504","0.5833751559257507,0.3970479965209961,-0.01603986881673336","0.592221736907959,0.3818611800670624,-0.018915509805083275","0.558215320110321,0.46100109815597534,-0.01599464938044548","0.5667305588722229,0.4367142915725708,-0.02001994289457798","0.5740742087364197,0.41961032152175903,-0.022195875644683838","0.5804907083511353,0.40595704317092896,-0.024009156972169876"
0.75,"0.5530436038970947,0.5339398384094238,1.5240428297147446e-07","0.5732493996620178,0.5245579481124878,0.0016812500543892384","0.5898009538650513,0.509286642074585,-0.00016156908532138914","0.6041955947875977,0.5040648579597473,-0.0038847015239298344","0.6174150705337524,0.5017461180686951,-0.007903940975666046","0.5779140591621399,0.4516046643257141,0.00420753937214613","0.5910510420799255,0.42525801062583923,-0.000320318533340469","0.6015260219573975,0.4090213179588318,-0.0050439112819731236","0.6108325123786926,0.3977895677089691,-0.008438019081950188","0.5723456144332886,0.44794344902038574,-0.0018095097038894892","0.5841981172561646,0.4140470623970032,-0.005203287582844496","0.5950420498847961,0.3915778696537018,-0.009244146756827831","0.6044982671737671,0.3761742413043976,-0.012532979249954224","0.5671447515487671,0.45118868350982666,-0.00860815029591322","0.5792942643165588,0.41911420226097107,-0.012113163247704506","0.5903703570365906,0.3995159864425659,-0.015354536473751068","0.5998750329017639,0.38593363761901855,-0.018127763643860817","0.5636142492294312,0.46083369851112366,-0.015641208738088608","0.5728404521942139,0.4406495988368988,-0.01933031715452671","0.5808982253074646,0.42643290758132935,-0.021054347977042198","0.5879907011985779,0.4154220223426819,-0.022459950298070908"
0.75,"0.5561248660087585,0.5346554517745972,1.7169419663787266e-07","0.5764750838279724,0.526235818862915,0.0005119299748912454","0.5931797027587891,0.5096756219863892,-0.002032654592767358","0.6079429388046265,0.5038742423057556,-0.0059973071329295635","0.6211323738098145,0.5027503967285156,-0.010145247913897038","0.5785865187644958,0.45246586203575134,0.00012725606211461127","0.5934105515480042,0.42608842253685,-0.005908438935875893","0.6057239174842834,0.4097926914691925,-0.011269613169133663","0.616317629814148,0.39942771196365356,-0.014830095693469048","0.5733748078346252,0.44948723912239075,-0.005257569253444672","0.5876583456993103,0.4137474596500397,-0.010106965899467468","0.6003821492195129,0.391071081161499,-0.014495783485472202","0.6111447215080261,0.37641897797584534,-0.017724527046084404","0.5697901248931885,0.45433783531188965,-0.011238615959882736","0.5844846367835999,0.4210204482078552,-0.016164295375347137","0.5971931219100952,0.4012666344642639,-0.020024381577968597","0.6077051162719727,0.388380765914917,-0.02288096211850643","0.5687298774719238,0.4658435583114624,-0.017375024035573006","0.580834150314331,0.44711461663246155,-0.022324563935399055","0.5901846885681152,0.43326982855796814,-0.02472073771059513","0.5981128215789795,0.42289772629737854,-0.026316335424780846"
0.75,"0.5593332052230835,0.5347962975502014,1.8331995477183227e-07","0.5798315405845642,0.5251244902610779,0.0010446723317727447","0.5968573093414307,0.5094873905181885,-0.0021598562598228455","0.611656665802002,0.5047196745872498,-0.006911395117640495","0.6248898506164551,0.5032039880752563,-0.011947274208068848","0.5837793350219727,0.45151785016059875,-0.0007014284492470324","0.5995116233825684,0.4256097376346588,-0.007075052708387375","0.6120728254318237,0.41112205386161804,-0.01265590451657772","0.6229963302612305,0.4021304249763489,-0.01633685827255249","0.5785473585128784,0.4487820863723755,-0.006523916032165289","0.5930759906768799,0.4120851457118988,-0.011189567856490612","0.6060522794723511,0.39113837480545044,-0.015302522107958794","0.6169386506080627,0.3782655894756317,-0.01845366880297661","0.5742820501327515,0.45416492223739624,-0.01283292192965746","0.5889766812324524,0.4195092022418976,-0.0173462126404047","0.6017669439315796,0.4013049602508545,-0.020660171285271645","0.612292468547821,0.3899032175540924,-0.023292308673262596","0.5722070932388306,0.46674293279647827,-0.019258158281445503","0.5842546224594116,0.4485524594783783,-0.02381419762969017","0.5937179327011108,0.4358384609222412,-0.02572566829621792","0.6014184951782227,0.42625582218170166,-0.02702484466135502"
0.75,"0.5600984692573547,0.5350697636604309,1.7999468582274858e-07","0.5820830464363098,0.5260850191116333,0.002083434956148267","0.5986611843109131,0.5102087259292603,-0.0009327222360298038","0.613501787185669,0.5051865577697754,-0.005575509276241064","0.6270169019699097,0.5038859248161316,-0.010460665449500084","0.5841352939605713,0.4518483579158783,-0.001797987730242312","0.6016964316368103,0.4255387783050537,-0.007990619167685509","0.6151334047317505,0.41135162115097046,-0.013013572432100773","0.6262636184692383,0.40247100591659546,-0.016349807381629944","0.5789011120796204,0.44964540004730225,-0.00805586390197277","0.596147894859314,0.4117497503757477,-0.01299174502491951","0.6105054020881653,0.39159059524536133,-0.016633260995149612","0.621951699256897,0.3792606294155121,-0.019411394372582436","0.5757173895835876,0.45616963505744934,-0.014520075172185898","0.5930730104446411,0.42079365253448486,-0.019129019230604172","0.6069201231002808,0.4029613435268402,-0.022111594676971436","0.6177002787590027,0.39163488149642944,-0.024493539705872536","0.575535774230957,0.470170259475708,-0.020955318585038185","0.5897250175476074,0.4510807693004608,-0.025226734578609467","0.5996538400650024,0.4377680718898773,-0.026933440938591957","0.6072084307670593,0.42758265137672424,-0.028171764686703682"
