gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
1.0,"0.4181557893753052,0.8577417731285095,3.0424433816733654e-07","0.4900934398174286,0.7385274171829224,0.022168518975377083","0.5154937505722046,0.6064649224281311,0.01789039932191372","0.5355225205421448,0.5282179713249207,0.00567321851849556","0.5444594025611877,0.4556780457496643,-0.009558247402310371","0.46508654952049255,0.4854245185852051,-0.021168546751141548","0.49804407358169556,0.3241118788719177,-0.049659233540296555","0.5122465491294861,0.21472612023353577,-0.06964221596717834","0.5162426233291626,0.12546810507774353,-0.08530312776565552","0.45221346616744995,0.5024532675743103,-0.05550546571612358","0.4840967357158661,0.3223073482513428,-0.08994122594594955","0.4955780506134033,0.19392895698547363,-0.11591750383377075","0.4949246346950531,0.08586829900741577,-0.13472332060337067","0.4502274990081787,0.5475854277610779,-0.08668878674507141","0.4864458441734314,0.38675570487976074,-0.11831933259963989","0.5038195252418518,0.26652809977531433,-0.1416277438402176","0.5107874870300293,0.15795668959617615,-0.1598834991455078","0.46468910574913025,0.6112076044082642,-0.11477430909872055","0.49914905428886414,0.540067195892334,-0.14290210604667664","0.5141451954841614,0.4820930063724518,-0.15685710310935974","0.5206615328788757,0.42642587423324585,-0.16805550456047058"
1.0,"0.4065423607826233,0.8395887613296509,6.987897336330207e-07","0.40835630893707275,0.6963726282119751,0.000314032135065645","0.4217876195907593,0.5587888360023499,-0.012613820843398571","0.42508089542388916,0.46174362301826477,-0.028273344039916992","0.4205745458602905,0.38621288537979126,-0.04615001380443573","0.4510495662689209,0.4807920753955841,-0.04003233462572098","0.49538469314575195,0.32281628251075745,-0.07303614169359207","0.5203307271003723,0.22421330213546753,-0.09362252801656723","0.5378600358963013,0.14293482899665833,-0.10696284472942352","0.4663430154323578,0.5251607298851013,-0.06172169744968414","0.5290073156356812,0.3587426543235779,-0.09333454072475433","0.5653918385505676,0.24987518787384033,-0.11471883952617645","0.5927685499191284,0.1609611213207245,-0.12919914722442627","0.4852372407913208,0.5953448414802551,-0.08229061961174011","0.5628596544265747,0.4643786549568176,-0.11652742326259613","0.6073437929153442,0.3799072504043579,-0.13787922263145447","0.6390820741653442,0.30222654342651367,-0.1515318602323532","0.5069584846496582,0.6851925253868103,-0.10115662962198257","0.5844067335128784,0.6357288956642151,-0.13067108392715454","0.6273764371871948,0.6058709621429443,-0.14200009405612946","0.6619114279747009,0.5747037529945374,-0.14850318431854248"
1.0,"0.41281282901763916,0.839384913444519,6.774837970624503e-07","0.39132219552993774,0.7051754593849182,-0.006623424589633942","0.3852695822715759,0.5645104646682739,-0.02131604216992855","0.3705460727214813,0.4476306438446045,-0.036283448338508606","0.3397114872932434,0.37781691551208496,-0.05403370410203934","0.4519535303115845,0.5078433156013489,-0.051992665976285934","0.49213409423828125,0.33341339230537415,-0.08134898543357849","0.5175776481628418,0.2318345606327057,-0.09643939137458801","0.538386881351471,0.1522071361541748,-0.10573974251747131","0.48681214451789856,0.551739513874054,-0.0667024701833725","0.5513344407081604,0.3810010850429535,-0.09587065130472183","0.5911156535148621,0.2705225944519043,-0.11115206778049469","0.6217436790466309,0.18510034680366516,-0.12138985097408295","0.5180236101150513,0.6171635985374451,-0.0802086815237999","0.5954975485801697,0.4831101596355438,-0.11119206994771957","0.6458640098571777,0.39423391222953796,-0.1287686675786972","0.6848554611206055,0.31942200660705566,-0.13941052556037903","0.5434635877609253,0.6947243809700012,-0.09217531979084015","0.6210692524909973,0.6285340189933777,-0.12014969438314438","0.669353187084198,0.5826400518417358,-0.13152118027210236","0.7104263305664062,0.5360848903656006,-0.13778112828731537"
1.0,"0.4220127463340759,0.8451727628707886,5.95794176661002e-07","0.3864254951477051,0.7256557941436768,-0.014005999080836773","0.3637382984161377,0.5874142050743103,-0.03221718594431877","0.33859890699386597,0.47553470730781555,-0.049239736050367355","0.31219610571861267,0.3991137146949768,-0.06802075356245041","0.4502493143081665,0.5071072578430176,-0.04933743551373482","0.4834010899066925,0.33444666862487793,-0.07456385344266891","0.5053380131721497,0.23541587591171265,-0.08844868838787079","0.5253133773803711,0.16052600741386414,-0.09669354557991028","0.49163204431533813,0.5433788895606995,-0.057929594069719315","0.5459286570549011,0.36757099628448486,-0.0792231559753418","0.5812345147132874,0.2644166946411133,-0.09153633564710617","0.6100666522979736,0.1879062056541443,-0.1002461314201355","0.5264217853546143,0.6004449725151062,-0.06642317771911621","0.5935656428337097,0.45898446440696716,-0.0899638906121254","0.6386248469352722,0.3738471269607544,-0.10572101175785065","0.6729016900062561,0.3093274235725403,-0.11572197079658508","0.5546386241912842,0.6683957576751709,-0.07428994029760361","0.6201238632202148,0.5843114256858826,-0.09561831504106522","0.6622530221939087,0.5358030796051025,-0.10419517755508423","0.6972933411598206,0.4890812635421753,-0.10879408568143845"
1.0,"0.4314437806606293,0.8449258804321289,5.207658659855952e-07","0.39098095893859863,0.731480598449707,-0.01786034367978573","0.3597181439399719,0.6047983169555664,-0.03862660378217697","0.32703906297683716,0.497198224067688,-0.05782840773463249","0.29552674293518066,0.42702996730804443,-0.07853388041257858","0.446129709482193,0.5122091174125671,-0.050047487020492554","0.46916428208351135,0.3386852741241455,-0.07577119767665863","0.4855193495750427,0.2386510670185089,-0.09071056544780731","0.502497136592865,0.16273441910743713,-0.09989292174577713","0.4896603226661682,0.5389078855514526,-0.05671728774905205","0.5305796265602112,0.3598586916923523,-0.07757419347763062","0.5575324892997742,0.25153622031211853,-0.08965370059013367","0.5803045630455017,0.17036378383636475,-0.09865628182888031","0.5272991061210632,0.5888193249702454,-0.06382225453853607","0.5817999839782715,0.43652528524398804,-0.08569976687431335","0.6176616549491882,0.3453601598739624,-0.09947802126407623","0.6446270942687988,0.27613645792007446,-0.10867881029844284","0.5589131116867065,0.6514707803726196,-0.07108581811189651","0.6148761510848999,0.5581117868423462,-0.0910191610455513","0.6509539484977722,0.5032736659049988,-0.09850882738828659","0.6813403964042664,0.4529048204421997,-0.10260050743818283"
1.0,"0.4341174066066742,0.8420087099075317,5.284560984364362e-07","0.3932594656944275,0.7303615808486938,-0.01612846925854683","0.3593275547027588,0.6111392974853516,-0.03831808641552925","0.3218435049057007,0.507962703704834,-0.05889680236577988","0.2894335091114044,0.4389292895793915,-0.08086473494768143","0.44513416290283203,0.5176873207092285,-0.05498013645410538","0.46572214365005493,0.34131842851638794,-0.08219968527555466","0.4800574481487274,0.24024450778961182,-0.09706003963947296","0.49504512548446655,0.16355785727500916,-0.10566017776727676","0.48840638995170593,0.5416612029075623,-0.06140333041548729","0.5244929194450378,0.35684436559677124,-0.08345260471105576","0.5487444996833801,0.2468174397945404,-0.09444044530391693","0.5682211518287659,0.16599568724632263,-0.10216637700796127","0.5272346138954163,0.5878052115440369,-0.06744252890348434","0.5760164260864258,0.4319014847278595,-0.08759982883930206","0.6080460548400879,0.33666375279426575,-0.09872303158044815","0.6304206848144531,0.26408642530441284,-0.10628790408372879","0.5604186058044434,0.6468898057937622,-0.0734851062297821","0.6121636033058167,0.5514189600944519,-0.0907178446650505","0.6444175243377686,0.49380776286125183,-0.09597337245941162","0.6703193187713623,0.4407188594341278,-0.0984654352068901"
1.0,"0.4384508430957794,0.8418021202087402,5.057873977420968e-07","0.3961299657821655,0.7270906567573547,-0.015265163965523243","0.3631982207298279,0.6058429479598999,-0.0365787073969841","0.32724204659461975,0.504131019115448,-0.05637999251484871","0.294105589389801,0.4367130994796753,-0.0773056373000145","0.45193713903427124,0.5157476663589478,-0.051267895847558975","0.4704696238040924,0.34168538451194763,-0.0772133469581604","0.48446887731552124,0.2414279282093048,-0.09153014421463013","0.49871525168418884,0.1662583351135254,-0.09986923635005951","0.4957602620124817,0.5406321287155151,-0.058437198400497437","0.5301154255867004,0.3584146797657013,-0.07949583232402802","0.55279141664505,0.24914610385894775,-0.09035712480545044","0.5714451670646667,0.16948944330215454,-0.09798838198184967","0.5335438251495361,0.5869526267051697,-0.0653882771730423","0.5816136002540588,0.43063515424728394,-0.08564082533121109","0.6119303703308105,0.33574485778808594,-0.09743274003267288","0.6330215930938721,0.26310595870018005,-0.10531402379274368","0.5651947259902954,0.6460937261581421,-0.07218854129314423","0.6164771914482117,0.5511529445648193,-0.09000726789236069","0.6467957496643066,0.4912087321281433,-0.09586712718009949","0.6704919338226318,0.43519535660743713,-0.09866330772638321"
1.0,"0.4423641860485077,0.840640664100647,5.022452000957855e-07","0.40123945474624634,0.7251803278923035,-0.01612788252532482","0.3692404627799988,0.601959764957428,-0.03743651509284973","0.3343617916107178,0.5005567073822021,-0.057254478335380554","0.3022729754447937,0.4329678416252136,-0.07813196629285812","0.45861193537712097,0.5125695466995239,-0.05037609487771988","0.47735595703125,0.3428648114204407,-0.07662064582109451","0.49209922552108765,0.2439635992050171,-0.09178438037633896","0.5071230530738831,0.16915267705917358,-0.10090682655572891","0.5012919902801514,0.5384598970413208,-0.05791572481393814","0.5364934206008911,0.3607218265533447,-0.07895880937576294","0.5598213076591492,0.253633975982666,-0.0905623659491539","0.5792548656463623,0.17459255456924438,-0.09888678044080734","0.5380938053131104,0.5856338739395142,-0.06551868468523026","0.5863267183303833,0.43274831771850586,-0.0860796570777893","0.6170516610145569,0.33943039178848267,-0.09830700606107712","0.6387534141540527,0.2668483853340149,-0.10659002512693405","0.5689967274665833,0.645689845085144,-0.07317831367254257","0.621281623840332,0.5515543222427368,-0.09115193784236908","0.6532952189445496,0.4934440851211548,-0.09699668735265732","0.6787526607513428,0.43894651532173157,-0.09990647435188293"
1.0,"0.44501033425331116,0.8394898176193237,5.002921739105659e-07","0.40493980050086975,0.7225022912025452,-0.01464327797293663","0.3744085133075714,0.5981759428977966,-0.0349387526512146","0.34065043926239014,0.49614477157592773,-0.05382467806339264","0.30982643365859985,0.4271838366985321,-0.07382189482450485","0.46374863386154175,0.515192449092865,-0.04979674145579338","0.4840293824672699,0.3448377251625061,-0.0757657140493393","0.5004814267158508,0.2467879354953766,-0.09051481634378433","0.5171323418617249,0.17332154512405396,-0.09925403445959091","0.5061795115470886,0.5415509939193726,-0.057429239153862","0.541964590549469,0.362740159034729,-0.07782558351755142","0.5662980675697327,0.2558887302875519,-0.08895847946405411","0.5864396095275879,0.1781286895275116,-0.09707119315862656","0.5426465272903442,0.5884124636650085,-0.06495381146669388","0.592198371887207,0.4355820417404175,-0.0848332941532135","0.6236042380332947,0.3430262506008148,-0.09717220067977905","0.6458602547645569,0.2714245319366455,-0.1057673767209053","0.5728682279586792,0.6477141976356506,-0.07238095998764038","0.6260203123092651,0.5576825737953186,-0.09030106663703918","0.6581689119338989,0.5001543760299683,-0.09690515697002411","0.683706521987915,0.44524163007736206,-0.10047925263643265"
1.0,"0.4456149637699127,0.8362758755683899,5.017181479161081e-07","0.4072171449661255,0.7221062779426575,-0.014439858496189117","0.37728238105773926,0.5988679528236389,-0.03465850651264191","0.34388720989227295,0.4954720139503479,-0.05345752835273743","0.3133223056793213,0.4247668385505676,-0.07327950745820999","0.46629050374031067,0.5125216245651245,-0.04827643185853958","0.48960113525390625,0.34423214197158813,-0.07292972505092621","0.5066477060317993,0.2479897439479828,-0.08675742894411087","0.5236124992370605,0.17635777592658997,-0.09492853283882141","0.5087844729423523,0.5384924411773682,-0.05527550354599953","0.5473705530166626,0.3618411421775818,-0.0746888667345047","0.5727494955062866,0.25737276673316956,-0.08516756445169449","0.5931447744369507,0.18208128213882446,-0.09270568192005157","0.5454108119010925,0.5858551859855652,-0.062109410762786865","0.5969465374946594,0.43467146158218384,-0.08113081008195877","0.6287912726402283,0.3437672555446625,-0.0929870530962944","0.6507055759429932,0.2738507390022278,-0.1012386754155159","0.5760051608085632,0.6464524269104004,-0.06878719478845596","0.6288275122642517,0.5583832263946533,-0.08605550974607468","0.6602939963340759,0.5030022859573364,-0.09219814091920853","0.6848636865615845,0.4503330886363983,-0.09533845633268356"
1.0,"0.4463626742362976,0.8347441554069519,4.981210395271773e-07","0.4082642197608948,0.7223206758499146,-0.014351988211274147","0.37846216559410095,0.599140465259552,-0.03399130702018738","0.3451453447341919,0.4948512613773346,-0.05240953713655472","0.3148188591003418,0.42463815212249756,-0.0719795748591423","0.46660107374191284,0.5141682624816895,-0.047271180897951126","0.4904814660549164,0.3446488380432129,-0.07099280506372452","0.5075170993804932,0.24824252724647522,-0.08387020975351334","0.5245299339294434,0.17598769068717957,-0.09143786132335663","0.5080509185791016,0.5392009615898132,-0.054307375103235245","0.5480777025222778,0.3625861406326294,-0.07336284220218658","0.573289155960083,0.2578733563423157,-0.08344957232475281","0.5935457944869995,0.1813150942325592,-0.09070782363414764","0.5444880723953247,0.5858045220375061,-0.06123049184679985","0.5971188545227051,0.436486154794693,-0.0797770693898201","0.6284393668174744,0.3458152413368225,-0.09127093851566315","0.650200605392456,0.27570444345474243,-0.09926329553127289","0.5754671692848206,0.6453160643577576,-0.06811255216598511","0.6292440891265869,0.5560613870620728,-0.0848364606499672","0.662438690662384,0.5011240243911743,-0.09075310826301575","0.689247727394104,0.4496048390865326,-0.09383141994476318"
1.0,"0.44468703866004944,0.835291862487793,5.086632768325217e-07","0.40728527307510376,0.7230580449104309,-0.015266725793480873","0.37746119499206543,0.5989795923233032,-0.03518735244870186","0.3447779417037964,0.49427419900894165,-0.05372203141450882","0.3139689266681671,0.4246317148208618,-0.07346247881650925","0.46349582076072693,0.5152996778488159,-0.04886716976761818","0.4877736568450928,0.3462955355644226,-0.07362698763608932","0.5057018995285034,0.24974873661994934,-0.0871674045920372","0.5234337449073792,0.1774420440196991,-0.09519409388303757","0.5048884749412537,0.5408691167831421,-0.05589815974235535","0.5448302030563354,0.36438459157943726,-0.07654057443141937","0.5707217454910278,0.2591888904571533,-0.08777287602424622","0.5917302370071411,0.18142792582511902,-0.09568758308887482","0.5419008135795593,0.587584912776947,-0.06285469233989716","0.5940853357315063,0.43843933939933777,-0.08333969116210938","0.6261246800422668,0.3468709886074066,-0.09617183357477188","0.6486936807632446,0.27585598826408386,-0.10474947839975357","0.5738263130187988,0.6472805738449097,-0.0697430744767189","0.6278939247131348,0.5579465627670288,-0.08800362795591354","0.6611784100532532,0.5032066702842712,-0.09495977312326431","0.6880775690078735,0.4518668055534363,-0.098672054708004"
