gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.75,"0.3411630392074585,0.4178844094276428,1.902757418292822e-07","0.3019010126590729,0.48667967319488525,-0.046886689960956573","0.24925927817821503,0.5084465742111206,-0.07325664162635803","0.19422677159309387,0.5126675367355347,-0.08947232365608215","0.14893269538879395,0.5186829566955566,-0.10457942634820938","0.28842753171920776,0.3946197032928467,-0.09369438141584396","0.22242088615894318,0.3680906295776367,-0.12501022219657898","0.17152023315429688,0.3552335798740387,-0.139390766620636","0.12916451692581177,0.34029054641723633,-0.14831167459487915","0.2977921962738037,0.32360363006591797,-0.08050023764371872","0.24170514941215515,0.2684052884578705,-0.11206992715597153","0.18809759616851807,0.24456164240837097,-0.12322152405977249","0.14722231030464172,0.22964447736740112,-0.13163135945796967","0.2986604571342468,0.2741861641407013,-0.06804700195789337","0.2538180649280548,0.20563307404518127,-0.09807441383600235","0.2096576690673828,0.17856833338737488,-0.10941244661808014","0.1740403175354004,0.1616925746202469,-0.11503108590841293","0.2935565710067749,0.24970224499702454,-0.057928577065467834","0.26918911933898926,0.16879265010356903,-0.08410469442605972","0.24788442254066467,0.12479288876056671,-0.09698546677827835","0.2280569076538086,0.09177449345588684,-0.10467545688152313"
0.75,"0.3377154767513275,0.45902809500694275,1.1177506564763462e-07","0.2983766794204712,0.5131332874298096,-0.049592722207307816","0.24543601274490356,0.5268412828445435,-0.07844799011945724","0.19020000100135803,0.527595043182373,-0.09655620157718658","0.14635321497917175,0.5391520261764526,-0.11354950070381165","0.30029165744781494,0.41232964396476746,-0.09786166995763779","0.24121402204036713,0.37648487091064453,-0.12857189774513245","0.19291193783283234,0.35929298400878906,-0.14281156659126282","0.15213355422019958,0.3397296369075775,-0.1519773155450821","0.3098796010017395,0.3473721742630005,-0.08325096219778061","0.26626062393188477,0.2825772166252136,-0.11504773050546646","0.21655182540416718,0.2510474920272827,-0.12609975039958954","0.17824995517730713,0.23101694881916046,-0.13477064669132233","0.30989041924476624,0.3035353124141693,-0.06906420737504959","0.27628928422927856,0.22786785662174225,-0.10019820183515549","0.23682801425457,0.19352012872695923,-0.1118972897529602","0.20514418184757233,0.17056481540203094,-0.11754769831895828","0.3023141622543335,0.28190135955810547,-0.057136304676532745","0.28659680485725403,0.19811426103115082,-0.08329453319311142","0.26943066716194153,0.14914055168628693,-0.09557036310434341","0.2536579966545105,0.11000260710716248,-0.10300832986831665"
0.75,"0.3230868875980377,0.45813819766044617,8.441777055168131e-08","0.2958282232284546,0.5190027952194214,-0.05838846042752266","0.25448501110076904,0.5586602687835693,-0.10030196607112885","0.20867961645126343,0.5702286958694458,-0.13014280796051025","0.16928526759147644,0.5780126452445984,-0.15908905863761902","0.31024205684661865,0.4338531792163849,-0.12381836771965027","0.2663361728191376,0.4083274304866791,-0.16564036905765533","0.22567421197891235,0.3869192898273468,-0.18769897520542145","0.18840862810611725,0.3636758625507355,-0.20136970281600952","0.3155045211315155,0.36765769124031067,-0.10796961188316345","0.2944973111152649,0.30762630701065063,-0.15145041048526764","0.25058579444885254,0.27282804250717163,-0.16620518267154694","0.2133258432149887,0.25491979718208313,-0.1767740398645401","0.31232768297195435,0.322456955909729,-0.09201676398515701","0.2945713400840759,0.2562097907066345,-0.13221320509910583","0.25772228837013245,0.21726104617118835,-0.14535920321941376","0.22772857546806335,0.19038262963294983,-0.15129157900810242","0.3028598129749298,0.2943146824836731,-0.07831469923257828","0.2922951579093933,0.22342507541179657,-0.10669119656085968","0.2761572301387787,0.1754266619682312,-0.11670432984828949","0.2617636024951935,0.1367509812116623,-0.1228027269244194"
0.75,"0.3162079155445099,0.47394025325775146,4.6078817206307576e-08","0.296715646982193,0.536449670791626,-0.06713347136974335","0.266895592212677,0.5775322914123535,-0.11913802474737167","0.23145067691802979,0.5950327515602112,-0.15831515192985535","0.19921143352985382,0.6048771739006042,-0.19672605395317078","0.32943156361579895,0.45402660965919495,-0.14097143709659576","0.3095039129257202,0.41755902767181396,-0.1961829960346222","0.27566808462142944,0.3997669219970703,-0.22875730693340302","0.24015891551971436,0.3888070583343506,-0.2472720742225647","0.32449445128440857,0.3923599421977997,-0.12513355910778046","0.3219227194786072,0.3198215961456299,-0.17840591073036194","0.2861134111881256,0.2881426215171814,-0.1997448205947876","0.2542315125465393,0.2776533365249634,-0.2127179205417633","0.313521146774292,0.34314650297164917,-0.10988836735486984","0.3051782548427582,0.2722010016441345,-0.1523212343454361","0.27591750025749207,0.23309007287025452,-0.16792643070220947","0.2515620291233063,0.2074306160211563,-0.17613813281059265","0.2992025911808014,0.3096204400062561,-0.09811855107545853","0.288730263710022,0.24486380815505981,-0.12385502457618713","0.2748618721961975,0.2005404233932495,-0.13228274881839752","0.26449310779571533,0.16423478722572327,-0.13820208609104156"
0.75,"0.26607728004455566,0.5941191911697388,-1.7918907246894378e-07","0.25939661264419556,0.5069231986999512,-0.008999047800898552","0.2676240801811218,0.42876365780830383,-0.01680941693484783","0.27748873829841614,0.3750387728214264,-0.02700582891702652","0.2858791947364807,0.3341883420944214,-0.03718976676464081","0.29205283522605896,0.37029334902763367,-0.0013679576804861426","0.2855011522769928,0.29336464405059814,-0.02011178806424141","0.27195602655410767,0.24589627981185913,-0.038111813366413116","0.25623783469200134,0.20731903612613678,-0.05162026360630989","0.308586984872818,0.37712857127189636,-0.010120810009539127","0.3210504353046417,0.2989084720611572,-0.032753121107816696","0.30515429377555847,0.27122336626052856,-0.05005502700805664","0.2821129262447357,0.2577049136161804,-0.06056753918528557","0.3229371905326843,0.4023314118385315,-0.021631045266985893","0.34423720836639404,0.31884175539016724,-0.04487616941332817","0.32076558470726013,0.2853794991970062,-0.057198844850063324","0.2907840609550476,0.270525187253952,-0.06384879350662231","0.3365851044654846,0.4460850656032562,-0.03408695012331009","0.3483123779296875,0.3974323868751526,-0.05360794812440872","0.3262258768081665,0.38184887170791626,-0.06067109480500221","0.2994280755519867,0.37852850556373596,-0.0645221546292305"
0.75,"0.277923047542572,0.5849292278289795,2.9124137768121727e-07","0.3117315173149109,0.5906839966773987,-0.027302375063300133","0.3441823422908783,0.5854212641716003,-0.04914108291268349","0.36933526396751404,0.5979105830192566,-0.07069246470928192","0.38987860083580017,0.6193608045578003,-0.09158390760421753","0.3490627110004425,0.4389905333518982,-0.03309542313218117","0.3724828362464905,0.38797619938850403,-0.05997664853930473","0.37824955582618713,0.37007951736450195,-0.07994323968887329","0.3754083216190338,0.37809285521507263,-0.09009969234466553","0.32383978366851807,0.3996508717536926,-0.03325055167078972","0.34409797191619873,0.3314063251018524,-0.05273231491446495","0.34865695238113403,0.2928665280342102,-0.06404180824756622","0.3440326452255249,0.2869722247123718,-0.07012052834033966","0.2943081557750702,0.38900795578956604,-0.03726395219564438","0.2979908883571625,0.31939172744750977,-0.05416285991668701","0.2941485345363617,0.2886730134487152,-0.06314977258443832","0.2894694209098816,0.2825170159339905,-0.06687264889478683","0.26168757677078247,0.4018794894218445,-0.04388728737831116","0.24240858852863312,0.34173786640167236,-0.056750115007162094","0.22881659865379333,0.29657161235809326,-0.062045637518167496","0.21947208046913147,0.2634392976760864,-0.06390272080898285"
0.75,"0.2881128489971161,0.606376051902771,3.831783885743789e-07","0.33537817001342773,0.5844515562057495,-0.018159616738557816","0.3746580481529236,0.5537926554679871,-0.03329375758767128","0.40786850452423096,0.5416109561920166,-0.04899311065673828","0.43909090757369995,0.5358129739761353,-0.06498825550079346","0.35102447867393494,0.4149101972579956,-0.026727214455604553","0.37345707416534424,0.3500868082046509,-0.04935096949338913","0.39154717326164246,0.3297351002693176,-0.06591062247753143","0.41328850388526917,0.3219670057296753,-0.07666090875864029","0.3239615559577942,0.4000163972377777,-0.032393261790275574","0.33183953166007996,0.31326836347579956,-0.05079832673072815","0.350160151720047,0.27973854541778564,-0.06369578838348389","0.3716679811477661,0.266859233379364,-0.07288609445095062","0.29514580965042114,0.41367533802986145,-0.04066764563322067","0.2917385399341583,0.3387210965156555,-0.058577761054039","0.3053879141807556,0.31559330224990845,-0.06987743824720383","0.3244208097457886,0.30750173330307007,-0.0772961899638176","0.2689467668533325,0.4497544467449188,-0.05085844174027443","0.2511022686958313,0.3993256092071533,-0.06761009246110916","0.24285843968391418,0.3617773652076721,-0.0765484943985939","0.23933550715446472,0.333156943321228,-0.08225835114717484"
0.75,"0.30612674355506897,0.6208679676055908,4.522188987721165e-07","0.34753844141960144,0.581031084060669,-0.015999965369701385","0.38423681259155273,0.531255304813385,-0.03085721656680107","0.41724684834480286,0.504518985748291,-0.04643527418375015","0.44923150539398193,0.4777529537677765,-0.06264220178127289","0.3440779149532318,0.40468829870224,-0.022501524537801743","0.3651718497276306,0.3308635354042053,-0.04800484701991081","0.39019933342933655,0.30106890201568604,-0.06783264875411987","0.41758617758750916,0.28542768955230713,-0.08076092600822449","0.3231048583984375,0.40600937604904175,-0.03024068847298622","0.32534828782081604,0.31129729747772217,-0.052020810544490814","0.352142870426178,0.2735695242881775,-0.0677902102470398","0.38260549306869507,0.2540329098701477,-0.07859382033348083","0.3027682900428772,0.432841420173645,-0.040821757167577744","0.29865482449531555,0.3426896631717682,-0.06380657851696014","0.32318052649497986,0.31247639656066895,-0.07651042193174362","0.3522804081439972,0.2959781885147095,-0.08385252207517624","0.28594326972961426,0.47861403226852417,-0.052830226719379425","0.2762306332588196,0.42564326524734497,-0.07510346919298172","0.2857304513454437,0.3926759660243988,-0.08557377010583878","0.29981765151023865,0.3680759370326996,-0.0914013460278511"
0.75,"0.3078630864620209,0.6416490077972412,4.0304669823854056e-07","0.3486920893192291,0.5849361419677734,0.0014498273376375437","0.3740554749965668,0.5143281817436218,-0.009356004185974598","0.4019586741924286,0.4742502272129059,-0.024368923157453537","0.4316028356552124,0.4391825795173645,-0.04050121083855629","0.32120245695114136,0.4135344624519348,-0.01582949422299862","0.32617706060409546,0.3203747272491455,-0.04009527340531349","0.3516038656234741,0.27001306414604187,-0.05810907855629921","0.3785659074783325,0.23838511109352112,-0.0703716054558754","0.30802348256111145,0.42559003829956055,-0.03340622037649155","0.31659066677093506,0.31739574670791626,-0.05676739662885666","0.35428956151008606,0.2749333381652832,-0.07283318042755127","0.3890221416950226,0.2574651837348938,-0.08368708938360214","0.3002716898918152,0.4552876353263855,-0.05184115469455719","0.3134908378124237,0.35689371824264526,-0.07387915253639221","0.3511187732219696,0.3177894651889801,-0.08555825054645538","0.3844105899333954,0.2975636124610901,-0.09298426657915115","0.3001525402069092,0.4993131458759308,-0.0701487585902214","0.3114490211009979,0.4379853308200836,-0.0904921293258667","0.33536210656166077,0.39984434843063354,-0.09994770586490631","0.3583051562309265,0.37305116653442383,-0.10600662231445312"
0.75,"0.3109067976474762,0.6616500020027161,4.1051060861718724e-07","0.33614712953567505,0.6013361811637878,0.008650791831314564","0.34943604469299316,0.5221477150917053,0.004066434223204851","0.3762573301792145,0.4709775745868683,-0.004403536673635244","0.4002315402030945,0.42906826734542847,-0.012708618305623531","0.2940962612628937,0.44697630405426025,-0.008120848797261715","0.3103792667388916,0.32561540603637695,-0.023117510601878166","0.3389466106891632,0.2707752585411072,-0.03341992199420929","0.3631901144981384,0.23894724249839783,-0.03964652866125107","0.29480814933776855,0.4598526954650879,-0.022090323269367218","0.31786900758743286,0.3342228829860687,-0.036227378994226456","0.35404840111732483,0.28932878375053406,-0.044701382517814636","0.3828873038291931,0.27218398451805115,-0.04989800229668617","0.30800753831863403,0.48379185795783997,-0.03538889065384865","0.3340606391429901,0.3717304766178131,-0.04691968858242035","0.3660929203033447,0.32563531398773193,-0.051611050963401794","0.38967618346214294,0.3002861440181732,-0.05488095432519913","0.3313969373703003,0.5139035582542419,-0.04803057014942169","0.3599458634853363,0.44062304496765137,-0.055596742779016495","0.38247227668762207,0.4056668281555176,-0.056494805961847305","0.3995450735092163,0.3812152147293091,-0.057195503264665604"
0.75,"0.32241371273994446,0.6648715138435364,3.6203181252858485e-07","0.29726895689964294,0.5805196762084961,0.016309451311826706","0.2940365672111511,0.49879714846611023,0.016097651794552803","0.30767664313316345,0.440698504447937,0.011555936187505722","0.3291439712047577,0.4068031311035156,0.006662268657237291","0.2828749120235443,0.4609029293060303,-0.00954913254827261","0.30036401748657227,0.34676551818847656,-0.02335721254348755","0.3205271363258362,0.2916065454483032,-0.029416069388389587","0.3390510678291321,0.25905266404151917,-0.031322263181209564","0.30339542031288147,0.4704402685165405,-0.024625364691019058","0.31223925948143005,0.3378213047981262,-0.03755538910627365","0.3319889307022095,0.2697595953941345,-0.042098719626665115","0.3502735197544098,0.23194578289985657,-0.04378489777445793","0.3302576243877411,0.48681220412254333,-0.037747547030448914","0.34757471084594727,0.3643586039543152,-0.0501064695417881","0.37087419629096985,0.3096357583999634,-0.05295895040035248","0.3883337676525116,0.2786785960197449,-0.05281918868422508","0.3623970150947571,0.5071489810943604,-0.04898421838879585","0.39183756709098816,0.4154914319515228,-0.057530973106622696","0.4125085473060608,0.369770884513855,-0.05782873183488846","0.42810189723968506,0.33554476499557495,-0.05611885339021683"
0.75,"0.3370516300201416,0.6715750098228455,1.7296636656283226e-07","0.2938053607940674,0.6137074828147888,0.018214907497167587","0.28075534105300903,0.5409772396087646,0.0232591163367033","0.28345492482185364,0.4743567407131195,0.0275555569678545","0.29475167393684387,0.429951012134552,0.03227592632174492","0.2800227999687195,0.4830169081687927,-0.017680291086435318","0.26939505338668823,0.36096981167793274,-0.0232805535197258","0.27345719933509827,0.3048580288887024,-0.015563160181045532","0.2819792628288269,0.27360719442367554,-0.0069695692509412766","0.31241604685783386,0.4732731282711029,-0.02677527628839016","0.3024104833602905,0.3393208384513855,-0.035751815885305405","0.30509915947914124,0.27485519647598267,-0.030506137758493423","0.31087714433670044,0.23742292821407318,-0.023704182356595993","0.34616050124168396,0.4764259457588196,-0.03211325407028198","0.3506508767604828,0.3579794466495514,-0.04010212421417236","0.35537609457969666,0.3023088574409485,-0.03655168414115906","0.359585165977478,0.2703813314437866,-0.031067516654729843","0.37836652994155884,0.4954296946525574,-0.034490473568439484","0.3955889344215393,0.40836694836616516,-0.03879806771874428","0.4046957492828369,0.35899537801742554,-0.03624295815825462","0.40991055965423584,0.31980061531066895,-0.031522322446107864"
