gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
1.0,"0.21002711355686188,0.9042534232139587,3.845089793230727e-07","0.25597500801086426,0.8289737105369568,-0.03377261757850647","0.2748764157295227,0.7159153819084167,-0.048748914152383804","0.27314725518226624,0.621384859085083,-0.06016312912106514","0.2850549519062042,0.5442228317260742,-0.07148387283086777","0.22793757915496826,0.6088878512382507,-0.03376615792512894","0.2126326560974121,0.49756094813346863,-0.05755576863884926","0.19771915674209595,0.42595386505126953,-0.07586294412612915","0.18244467675685883,0.3641047179698944,-0.08904459327459335","0.1870633363723755,0.6193704605102539,-0.031806498765945435","0.16585560142993927,0.4909892678260803,-0.05335834622383118","0.15013404190540314,0.41115888953208923,-0.07089400291442871","0.13645926117897034,0.3429069221019745,-0.0835038274526596","0.15353327989578247,0.6515511274337769,-0.03349201753735542","0.13336917757987976,0.5346004962921143,-0.054405633360147476","0.12125254422426224,0.45778483152389526,-0.06919458508491516","0.11184375733137131,0.3907058537006378,-0.0789518803358078","0.124177947640419,0.7017573118209839,-0.03816622123122215","0.10816781222820282,0.6081485748291016,-0.057231780141592026","0.09939777851104736,0.5479125380516052,-0.06727578490972519","0.09213359653949738,0.4898664951324463,-0.07368417084217072"
1.0,"0.20483775436878204,0.8899697065353394,4.062835898821504e-07","0.25398945808410645,0.8203082084655762,-0.033824510872364044","0.27783116698265076,0.7115821838378906,-0.049036476761102676","0.28019705414772034,0.6183962821960449,-0.06062551587820053","0.2946775257587433,0.5433629751205444,-0.07206010818481445","0.2349463701248169,0.6003074049949646,-0.03487618267536163","0.2247322052717209,0.4870167374610901,-0.05932231619954109","0.2136925756931305,0.4129089415073395,-0.07776311039924622","0.20172478258609772,0.34869062900543213,-0.09073565900325775","0.19362744688987732,0.6050443649291992,-0.0327644869685173","0.1788034439086914,0.47504091262817383,-0.054809778928756714","0.1674778163433075,0.39265140891075134,-0.07177044451236725","0.1576169729232788,0.32318592071533203,-0.08377385139465332","0.15856437385082245,0.6321114897727966,-0.03432076424360275","0.14447201788425446,0.513644814491272,-0.0554678775370121","0.13668078184127808,0.43478289246559143,-0.0694253072142601","0.13127456605434418,0.36669525504112244,-0.07839839905500412","0.12670709192752838,0.6774607300758362,-0.03889394924044609","0.11568960547447205,0.5822575092315674,-0.05810297653079033","0.11032388359308243,0.5200545787811279,-0.06781236827373505","0.10653479397296906,0.4609009623527527,-0.07376468181610107"
1.0,"0.19864247739315033,0.8750114440917969,4.1319751176160935e-07","0.2503248155117035,0.8128677606582642,-0.03428695723414421","0.2789849638938904,0.7074376940727234,-0.04963020235300064","0.2850818336009979,0.6144833564758301,-0.061142534017562866","0.3035039007663727,0.5417623519897461,-0.07252860814332962","0.24138838052749634,0.5902331471443176,-0.03563526272773743","0.2357674092054367,0.4745590090751648,-0.05980408191680908","0.22762441635131836,0.3991369903087616,-0.07794106751680374","0.21824288368225098,0.33400994539260864,-0.09075649827718735","0.20024533569812775,0.5899262428283691,-0.033165641129016876","0.19134189188480377,0.45769649744033813,-0.05478797107934952","0.18397405743598938,0.3742475211620331,-0.07175160199403763","0.17734920978546143,0.3037421703338623,-0.08391378819942474","0.16438555717468262,0.6127414703369141,-0.0343521349132061","0.15546604990959167,0.49160823225975037,-0.055437032133340836","0.15093912184238434,0.41240429878234863,-0.07003595679998398","0.1479843258857727,0.34469982981681824,-0.07952924072742462","0.1308867484331131,0.6538770198822021,-0.03849853575229645","0.12414587289094925,0.5565611124038696,-0.05799787864089012","0.12114977836608887,0.49386975169181824,-0.0684262216091156","0.11900247633457184,0.43452978134155273,-0.0749489888548851"
1.0,"0.1943693608045578,0.8574669361114502,4.2906762587335834e-07","0.24813143908977509,0.8008508682250977,-0.03646160289645195","0.28100717067718506,0.6986673474311829,-0.05260432884097099","0.29094457626342773,0.6085211038589478,-0.06461779028177261","0.31087374687194824,0.5370723605155945,-0.07657075673341751","0.24674296379089355,0.5784573554992676,-0.038509245961904526","0.24640007317066193,0.4624173641204834,-0.06360359489917755","0.24130132794380188,0.3864424228668213,-0.082441546022892","0.23445603251457214,0.3201785683631897,-0.09576971083879471","0.20632533729076385,0.5735127329826355,-0.0354958213865757","0.20354606211185455,0.44101977348327637,-0.05807923898100853","0.1993623673915863,0.3559213876724243,-0.07621007412672043","0.19532789289951324,0.2838767170906067,-0.08937951922416687","0.16986490786075592,0.5927287936210632,-0.0363287478685379","0.16614750027656555,0.4720355272293091,-0.058303993195295334","0.16524481773376465,0.39162951707839966,-0.07450706511735916","0.16556045413017273,0.32301586866378784,-0.08525717258453369","0.13469111919403076,0.6303426623344421,-0.040271658450365067","0.13197381794452667,0.5325859189033508,-0.06067011132836342","0.13204854726791382,0.4685893654823303,-0.07245324552059174","0.13317668437957764,0.4083549976348877,-0.08016457408666611"
1.0,"0.18934078514575958,0.840428352355957,4.4796288989346067e-07","0.2450741082429886,0.7909643650054932,-0.03781949356198311","0.2818077504634857,0.6907492876052856,-0.054115135222673416","0.29557928442955017,0.5995887517929077,-0.0660368874669075","0.3189675211906433,0.5302385687828064,-0.0778631716966629","0.25167348980903625,0.5684699416160583,-0.0392879918217659","0.25688275694847107,0.4528658986091614,-0.06451433151960373","0.2551034390926361,0.37549376487731934,-0.08354418724775314","0.25103050470352173,0.3073258399963379,-0.09714154154062271","0.2117784172296524,0.55802321434021,-0.03561720624566078","0.21538445353507996,0.4259974956512451,-0.05857410281896591","0.21481706202030182,0.339687705039978,-0.07712110877037048","0.2139853537082672,0.26607802510261536,-0.09063427150249481","0.17473670840263367,0.5722695589065552,-0.035900574177503586","0.1769687980413437,0.451871395111084,-0.05843731760978699","0.1796245276927948,0.37078994512557983,-0.07518796622753143","0.18301500380039215,0.3020533323287964,-0.08627846837043762","0.13802847266197205,0.6053328514099121,-0.039392683655023575","0.14041629433631897,0.5082733035087585,-0.06030410900712013","0.14374831318855286,0.44456779956817627,-0.07255344092845917","0.14790508151054382,0.38516855239868164,-0.08061044663190842"
1.0,"0.18623994290828705,0.8228580951690674,4.5158969896874623e-07","0.2429477572441101,0.7792652249336243,-0.03776528686285019","0.28269028663635254,0.6845101714134216,-0.05458471551537514","0.3006886839866638,0.5946979522705078,-0.06696980446577072","0.32621216773986816,0.5262285470962524,-0.0790892019867897","0.25723761320114136,0.5581517219543457,-0.039589960128068924","0.26614126563072205,0.44184255599975586,-0.06478794664144516","0.26684674620628357,0.3641078472137451,-0.08361855149269104","0.26477813720703125,0.29562726616859436,-0.09689103066921234","0.21814052760601044,0.5433042049407959,-0.03574471175670624","0.22630219161510468,0.41129398345947266,-0.058327220380306244","0.22885896265506744,0.3249622881412506,-0.07609149813652039","0.23045845329761505,0.2517380118370056,-0.08893328905105591","0.18090450763702393,0.5531533360481262,-0.035828232765197754","0.187046617269516,0.4323346018791199,-0.05764622986316681","0.19277137517929077,0.35228097438812256,-0.07313517481088638","0.19885824620723724,0.28499600291252136,-0.08330260962247849","0.14320047199726105,0.5812413096427917,-0.03917492553591728","0.1485641896724701,0.4840644598007202,-0.05937397480010986","0.15432605147361755,0.42012786865234375,-0.0707404837012291","0.16080258786678314,0.3610609173774719,-0.07800691574811935"
1.0,"0.18489381670951843,0.8032701015472412,4.587012654155842e-07","0.24231064319610596,0.7671716213226318,-0.0396033339202404","0.28550973534584045,0.677034854888916,-0.05731760337948799","0.30691662430763245,0.5896578431129456,-0.07025300711393356","0.33574506640434265,0.5233604907989502,-0.08301305770874023","0.26607248187065125,0.5461726784706116,-0.04147382453083992","0.2789490222930908,0.4313039481639862,-0.06729721277952194","0.2823590040206909,0.35371384024620056,-0.08678006380796432","0.2829464077949524,0.2853606045246124,-0.10065394639968872","0.22716005146503448,0.5269837379455566,-0.037149347364902496","0.23940794169902802,0.3958054780960083,-0.06042362004518509","0.24490514397621155,0.30970174074172974,-0.07924345880746841","0.24937617778778076,0.23627206683158875,-0.09303955733776093","0.1891975849866867,0.533212423324585,-0.03689748793840408","0.1992367058992386,0.41328418254852295,-0.05972793325781822","0.20737046003341675,0.3337045907974243,-0.07664079964160919","0.21577823162078857,0.2663031816482544,-0.08797460794448853","0.1502755880355835,0.5580796003341675,-0.039960190653800964","0.15839508175849915,0.4629490375518799,-0.061097919940948486","0.1658925563097,0.40094900131225586,-0.0734596773982048","0.174248605966568,0.3427830636501312,-0.08167563378810883"
1.0,"0.18301653861999512,0.7840211391448975,4.79414040910342e-07","0.24149146676063538,0.7574483156204224,-0.04312923178076744","0.2883523404598236,0.6734024286270142,-0.06192122399806976","0.31345999240875244,0.588611900806427,-0.07529361546039581","0.34620583057403564,0.5248594880104065,-0.08870247006416321","0.275125116109848,0.5382184982299805,-0.04376484081149101","0.29354822635650635,0.4253065586090088,-0.07002198696136475","0.30073079466819763,0.3482515811920166,-0.0906069278717041","0.3044523298740387,0.27990368008613586,-0.10553259402513504","0.23659566044807434,0.5142211318016052,-0.03802323713898659","0.255027711391449,0.3844265937805176,-0.06176009401679039","0.26442205905914307,0.2997170090675354,-0.08267755061388016","0.27214089035987854,0.22643619775772095,-0.09841105341911316","0.19812560081481934,0.5154977440834045,-0.036632001399993896","0.21364463865756989,0.39763763546943665,-0.06032729521393776","0.22534145414829254,0.3198394179344177,-0.07990176975727081","0.23676207661628723,0.2540990114212036,-0.09342614561319351","0.1586119830608368,0.5347196459770203,-0.03875623643398285","0.1706785261631012,0.44049540162086487,-0.06064147502183914","0.18028698861598969,0.3799445629119873,-0.07468733191490173","0.19100810587406158,0.32237571477890015,-0.08464611321687698"
1.0,"0.18325594067573547,0.7733674049377441,4.5162497031014937e-07","0.2431342750787735,0.7507307529449463,-0.037071410566568375","0.2936870753765106,0.6708196401596069,-0.05312046781182289","0.32290568947792053,0.5862041115760803,-0.06492658704519272","0.35876795649528503,0.5295823216438293,-0.07659712433815002","0.2869960069656372,0.5322192907333374,-0.035717759281396866","0.3100964426994324,0.4214757978916168,-0.06079409644007683","0.3207821846008301,0.3463660478591919,-0.08022070676088333","0.32749199867248535,0.2802365720272064,-0.09399577230215073","0.2495681494474411,0.5030987858772278,-0.032448120415210724","0.27288082242012024,0.3768109381198883,-0.05519283562898636","0.28657692670822144,0.2946186363697052,-0.0739097073674202","0.2979237735271454,0.225243479013443,-0.08736234903335571","0.21100212633609772,0.5000799894332886,-0.033374227583408356","0.23052728176116943,0.38280588388442993,-0.05609364062547684","0.24604418873786926,0.30684149265289307,-0.07258892804384232","0.2608473598957062,0.24337506294250488,-0.08333008736371994","0.17001652717590332,0.5155837535858154,-0.03747249394655228","0.1853102743625641,0.4206061363220215,-0.05843890458345413","0.19766467809677124,0.3601018786430359,-0.07018975168466568","0.21134723722934723,0.3031963109970093,-0.07769360393285751"
1.0,"0.1838725209236145,0.7599504590034485,4.33761499607499e-07","0.2457684874534607,0.7453271150588989,-0.03602626919746399","0.300565242767334,0.6685081720352173,-0.05058688670396805","0.3335835337638855,0.5851023197174072,-0.06125577539205551","0.37351828813552856,0.5355515480041504,-0.07181474566459656","0.30041077733039856,0.5302990078926086,-0.031313132494688034","0.3294987082481384,0.42426633834838867,-0.05465201288461685","0.3431750535964966,0.3513031005859375,-0.0733719915151596","0.35266244411468506,0.28526541590690613,-0.08701878041028976","0.2654407024383545,0.49663758277893066,-0.02839631773531437","0.29607701301574707,0.3755268454551697,-0.049847234040498734","0.3134104013442993,0.294791042804718,-0.06832873076200485","0.3278607428073883,0.22511309385299683,-0.08183343708515167","0.2279219627380371,0.4881887137889862,-0.02981403097510338","0.25475573539733887,0.37529343366622925,-0.052002400159835815","0.27322444319725037,0.3015633523464203,-0.06826512515544891","0.29025140404701233,0.2390705645084381,-0.07883421331644058","0.1861814558506012,0.4982316195964813,-0.03443407267332077","0.20696984231472015,0.4051222801208496,-0.05506693944334984","0.2220701426267624,0.34678855538368225,-0.06639668345451355","0.23842059075832367,0.29184383153915405,-0.07364263385534286"
1.0,"0.1873253583908081,0.743933916091919,4.3562067730817944e-07","0.24966566264629364,0.735969603061676,-0.035068999975919724","0.3075047433376312,0.6688480377197266,-0.04939669743180275","0.3445979654788971,0.5902574062347412,-0.0600607730448246","0.38560253381729126,0.5405723452568054,-0.07057028263807297","0.3151353597640991,0.5297836661338806,-0.02970156818628311","0.3505348861217499,0.42803075909614563,-0.05279872566461563","0.3680025041103363,0.3578263521194458,-0.07137370109558105","0.380739688873291,0.29415565729141235,-0.0846615880727768","0.2820354104042053,0.49169430136680603,-0.02735351398587227","0.319760799407959,0.3754064440727234,-0.04807833954691887","0.34126344323158264,0.29797154664993286,-0.06609775871038437","0.3592306077480316,0.23126980662345886,-0.07928326725959778","0.24483409523963928,0.4781157076358795,-0.029387513175606728","0.2784697115421295,0.36912447214126587,-0.05083794146776199","0.3007529079914093,0.2986423969268799,-0.0664035901427269","0.3212182819843292,0.2395634651184082,-0.07656560838222504","0.20227767527103424,0.4819784164428711,-0.03461870923638344","0.22800025343894958,0.3910740315914154,-0.05467180907726288","0.24651257693767548,0.33553630113601685,-0.0652131736278534","0.2661963105201721,0.2840432822704315,-0.0718233659863472"
1.0,"0.1911708116531372,0.730109691619873,4.4106508312324877e-07","0.25478142499923706,0.7297796607017517,-0.03644578531384468","0.3169217109680176,0.667672336101532,-0.05049995332956314","0.35836178064346313,0.5934656858444214,-0.060600876808166504","0.4018465578556061,0.5505291223526001,-0.07050102204084396","0.328936368227005,0.5319194793701172,-0.02961638569831848","0.3691202700138092,0.43443986773490906,-0.052448440343141556","0.39020785689353943,0.3658124506473541,-0.07129249721765518","0.40637892484664917,0.3038056194782257,-0.08494151383638382","0.2977018654346466,0.4893519878387451,-0.026345055550336838","0.34080103039741516,0.3781769275665283,-0.046749457716941833","0.3658139705657959,0.3030933439731598,-0.06533575803041458","0.3868975043296814,0.23893094062805176,-0.07916448265314102","0.2612041234970093,0.4703900218009949,-0.027631422504782677","0.30037200450897217,0.3662489354610443,-0.04884247109293938","0.3261944353580475,0.2986298203468323,-0.06545736640691757","0.3494243025779724,0.24285176396369934,-0.07663524895906448","0.2184048593044281,0.468108206987381,-0.032233044505119324","0.2485821694135666,0.38228729367256165,-0.052279479801654816","0.2696671187877655,0.3293555676937103,-0.06370162963867188","0.291653573513031,0.2806953191757202,-0.07123515009880066"
